post_id,text,post_text,shared_text,original_text,time,timestamp,image,image_lowquality,images,images_description,images_lowquality,images_lowquality_description,video,video_duration_seconds,video_height,video_id,video_quality,video_size_MB,video_thumbnail,video_watches,video_width,likes,comments,shares,post_url,link,links,user_id,username,user_url,is_live,factcheck,shared_post_id,shared_time,shared_user_id,shared_username,shared_post_url,available,comments_full,reactors,w3_fb_url,reactions,reaction_count,with,page_id,sharers,image_id,image_ids,was_live,fetched_time
881937446740787,"Java, West of Krakatoa","Java, West of Krakatoa",,,2023-12-01 10:19:04,1701400744,https://m.facebook.com/photo/view_full_size/?fbid=881937433407455&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY_pwj-ECuIX_Pcasx4g_bbHEPg2Y51U9Oj9fRP5DVAoG8xbgXFW08jOuylPkto3WjKc9PAAeKQ0aSTpdKnAIlLoohZKYX6FpSIomgUshCLo_96wUKRNpmF5DumNQqwHw4_IaKaQCA6v3be62HSsFmhgmph9hosEjsZiEiGS3ctgfsnN-FS8yEfkWDU28hIAQEC3FIXEq6kZE5OLGMLYkbHJRMEe-dRqXbDkw5AAuVTgOcewdJZsMb13MQsvQiUy8qWkKIKxfmrrIghIc4eVFLCCAg6fKTCMIP3m7vWwQR3TWlJ8bkn-Pu16sU75qYQ1I03mZeyQCCmGysanUYm4S7ySneXIy_8WoMQ5PvEy6xbBo2HK2lzDlRmq-IGCvwcfNd6OhvFdvCynuqSWyFvrp8ATYQkY9HUi_P0OEV3-lhqhOAKdjBBkUL9xgVZlLNEZ5EDVBclZDBGF_xSodywkHWTJIIConUj8MuISj7NlY18ZMi-\-\EzYR6fnqw3dUUzTur3XKoiL4efuX68U8hzIwBrdxxhIp760-vtBU3ei208H2IoCDRDllO1tsk40qkwwLySpKlDS9iLkFHLHIuWvSeFEGa21pqajFM_AzD9p5KQRfws75miS0ZVS4utxLXUoBkr7DhsJcV5ht68M7AyiEqbStAQ8DeUxgqeMWVkHLa5R8EkMJPhj_cb6ho6RRtSrFDD98nPXuNKMsFuv_-sHGgMpUTWQcpxhrp4OqD5YxChC7KGukoW2OPhcwkrrclilL37g_2SU6Tm44R9U8zPskUJyiaxg-DrXRSXVJ74VIjwdHJrnql4JhhxzRrumBpmyxWIErQSOGymgW9lbxbQHhqW01qbbJi8jjECKmzvQBVDZyTI-bkjQKvcQ0jBvLq0Id5yBKbc7Ddux9UzjP57hCEMeRK00glemcrZjut3gDdjPfnh_JtpqK4d8Fo8lzt3G4vwrsGBvMMybe71evjUNUWFJEazX5bO4MoLBBuUAriYBb_ib33j3TKJRtXEQefCg1p602KzCgDwsutPFtNhsjD-kKMPwYGuO2bH4jCZKh2rCm71Y4uV6aduI_KBuSRv7IzsnL0PaMdhz_lXcr1Rh7FBDSHvV17481Olc_uZE3qCd7x_jUUH3-gP6chrnOu-V7GvR8tS9P_e8QJOUcaLQwoI0omRkg3kdZdnUYiSJU40n-Gwxp3S5oRIT8C0sl2kLz8CWmUgg1ZiYRQENZbim-5Xl-fxy5MyaNjbsXNCvihsdHmpCk9IZEx_KMt9vNIMO9clsjy1dQhrOHlUwy3_yw_LKMXVxJsb1umJ75x3_EJ1YrAo8XzHxYJF6XV1ZugCUTD5sQr-fVm6sJhisuXguwxz5qdiQdg1XBc9PnVnMuihQv40KbqTy5EODBZFP54IuAmAOgAGqRfAKtIo_jjD9D9-8Rt4NfOCtWbBqpH0DSkzhHvg_5LumxGsP8k_eLxcDFYeM0zjyjgbhNJgPOhLLrLw&__tn__=%2Cg&paipv=0&eav=AfbkpM-hdDeMrY7_1aL2DDnuVhBrs0dJt_seyaP3KC2y4BxGGxYHa3gE6tZg-FzRqHs,https://scontent.fhan5-6.fna.fbcdn.net/v/t39.30808-6/407240220_881888473412351_7403606205103833123_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=107&ccb=1-7&_nc_sid=ab7367&efg=eyJpIjoidCJ9&_nc_ohc=DvAhCMDbq_cAX9KwEgc&_nc_ht=scontent.fhan5-6.fna&oh=00_AfDKq56URvIFUFIbhykGTqO2m_fpta1pF60jTB4U4_eWwQ&oe=656D77C6,['https://m.facebook.com/photo/view_full_size/?fbid=881937433407455&ref_component=mbasic_photo_permalink&ref_page=%2Fwap%2Fphoto.php&refid=13&_ft_=encrypted_tracking_data.0AY_pwj-ECuIX_Pcasx4g_bbHEPg2Y51U9Oj9fRP5DVAoG8xbgXFW08jOuylPkto3WjKc9PAAeKQ0aSTpdKnAIlLoohZKYX6FpSIomgUshCLo_96wUKRNpmF5DumNQqwHw4_IaKaQCA6v3be62HSsFmhgmph9hosEjsZiEiGS3ctgfsnN-FS8yEfkWDU28hIAQEC3FIXEq6kZE5OLGMLYkbHJRMEe-dRqXbDkw5AAuVTgOcewdJZsMb13MQsvQiUy8qWkKIKxfmrrIghIc4eVFLCCAg6fKTCMIP3m7vWwQR3TWlJ8bkn-Pu16sU75qYQ1I03mZeyQCCmGysanUYm4S7ySneXIy_8WoMQ5PvEy6xbBo2HK2lzDlRmq-IGCvwcfNd6OhvFdvCynuqSWyFvrp8ATYQkY9HUi_P0OEV3-lhqhOAKdjBBkUL9xgVZlLNEZ5EDVBclZDBGF_xSodywkHWTJIIConUj8MuISj7NlY18ZMi-\\-\\EzYR6fnqw3dUUzTur3XKoiL4efuX68U8hzIwBrdxxhIp760-vtBU3ei208H2IoCDRDllO1tsk40qkwwLySpKlDS9iLkFHLHIuWvSeFEGa21pqajFM_AzD9p5KQRfws75miS0ZVS4utxLXUoBkr7DhsJcV5ht68M7AyiEqbStAQ8DeUxgqeMWVkHLa5R8EkMJPhj_cb6ho6RRtSrFDD98nPXuNKMsFuv_-sHGgMpUTWQcpxhrp4OqD5YxChC7KGukoW2OPhcwkrrclilL37g_2SU6Tm44R9U8zPskUJyiaxg-DrXRSXVJ74VIjwdHJrnql4JhhxzRrumBpmyxWIErQSOGymgW9lbxbQHhqW01qbbJi8jjECKmzvQBVDZyTI-bkjQKvcQ0jBvLq0Id5yBKbc7Ddux9UzjP57hCEMeRK00glemcrZjut3gDdjPfnh_JtpqK4d8Fo8lzt3G4vwrsGBvMMybe71evjUNUWFJEazX5bO4MoLBBuUAriYBb_ib33j3TKJRtXEQefCg1p602KzCgDwsutPFtNhsjD-kKMPwYGuO2bH4jCZKh2rCm71Y4uV6aduI_KBuSRv7IzsnL0PaMdhz_lXcr1Rh7FBDSHvV17481Olc_uZE3qCd7x_jUUH3-gP6chrnOu-V7GvR8tS9P_e8QJOUcaLQwoI0omRkg3kdZdnUYiSJU40n-Gwxp3S5oRIT8C0sl2kLz8CWmUgg1ZiYRQENZbim-5Xl-fxy5MyaNjbsXNCvihsdHmpCk9IZEx_KMt9vNIMO9clsjy1dQhrOHlUwy3_yw_LKMXVxJsb1umJ75x3_EJ1YrAo8XzHxYJF6XV1ZugCUTD5sQr-fVm6sJhisuXguwxz5qdiQdg1XBc9PnVnMuihQv40KbqTy5EODBZFP54IuAmAOgAGqRfAKtIo_jjD9D9-8Rt4NfOCtWbBqpH0DSkzhHvg_5LumxGsP8k_eLxcDFYeM0zjyjgbhNJgPOhLLrLw&__tn__=%2Cg&paipv=0&eav=AfbkpM-hdDeMrY7_1aL2DDnuVhBrs0dJt_seyaP3KC2y4BxGGxYHa3gE6tZg-FzRqHs'],"['Có thể là hình ảnh về cốc cà phê, cà phê và nước']",['https://scontent.fhan5-6.fna.fbcdn.net/v/t39.30808-6/407240220_881888473412351_7403606205103833123_n.jpg?stp=cp0_dst-jpg_e15_p320x320_q65&_nc_cat=107&ccb=1-7&_nc_sid=ab7367&efg=eyJpIjoidCJ9&_nc_ohc=DvAhCMDbq_cAX9KwEgc&_nc_ht=scontent.fhan5-6.fna&oh=00_AfDKq56URvIFUFIbhykGTqO2m_fpta1pF60jTB4U4_eWwQ&oe=656D77C6'],"['Có thể là hình ảnh về cốc cà phê, cà phê và nước']",,,,,,,,,,,0,14,https://facebook.com/maythecoffeebewithyou/posts/881937446740787,,"[{'link': '/story.php?story_fbid=pfbid02hytn9B3fAtoTZre3sfzFW1NFVVqia7xNdN1Dt8T6nDXhLNTEHmfEP6vHWjF8fUKBl&id=100047736182702&eav=AfbRozE7ekajPz4JNnJJx0kuFwy-hr6dMZwHq-UqH5jVw_CQsFNLLjE9kIdjrVJil5s&m_entstream_source=timeline&refid=17&_ft_=encrypted_tracking_data.0AY9TiuDEWbPWuTktH4zGarQ9ag4vpKIgRXbKa9in6n8MP0gK6lIpvQX5o0bvRhfQnUPKe6JO_JhlF56WrhKJ9FVDqwkosGexnFKgm6VUxqtAv6O07-LObAwkSHfEdMpZH-QS458QL6df2w3Fy8H1Z06m0QmN1zQ6Zi090zApVdFp54eyEhamkS_PswRnyhf92Ukgv52FTR2vnBBEzC4ERZFRdcVzL97ANsTeBFr2lOe5FYD4rNQ9ZOZUZtX27dE4meSrXPysz22bfAspddBwupKBgcVt7eq13-SeQNnUEb74-VwtoqHfM_s3Ul9UTpiHlvApzBW1FgFmLWe_v2PSIBD6vVy1BlJB0Ocn4rTFu_Y3SWNZuj0dN9E2M25IvZ4Gg3v9Xn9dzO3ahKqyQFB9H9qYBkFfRu5qmZkqSGK_Ck5YhVSdK3C4fHq7AhUyyjtV61Na7WO3FjcG36NNFz35lBsdz-uutVmDWDAuv8F8XaPkFz3w14LRuL4VLgO-LzC3AeiyvA-VK1ADcdUvITQLz9NoLxHs1X8sErncyQZn7pCxw4dPQqgHWFn1aFXl8FwTERePMW3xl6IkvPcwAJcO_Vn8tbw8vKR3zsDKqX8JjssUMVNDy40zfbh2Oo5-dfCjEPtXi6kcFAAaCXd05P94F1jDYsjlPpWuPa9vgQnG9xDWN0L0AHf_doYfgjXlLH5dW6CSXWER4VI_19U6ux_7qYkNoCuqcHB77kz8HitZVRloD6rLAsLkDta7tkBIHfwTm2bQ1K8YDD-HyYfYRbxeEqNvOspYHedxGMQPEhJ_GTBUVm_dm0lDDj6LU392z1LKy7S9Pb9HvQP0sLxKMRC_D3Y35FIJ96AHgR7lfCQyGdbVhZqRy65YGiWOBBIQu2_6aDVkGTWpjPPcNnojN_lYa0dyiyvAZT7yGLB1wInWnf1C2srQKNCRhlt9i0L9XKsyOAks71mvnp8W4lQH5Nf5-6kYx5_tvSu0V3XME-jpCIa7nKdFOvUiwPxGqyvpiENq_5q3oeNtfhR7arQr2KuOvGNyBJZ-DFCVmdUdxDQxhxpehExQERDF_yKmdxVKyd5GFJwzt17Fu7AAy1dR2pjpP35SbPERLn-ejPWEtzKMghH4ImKwUC5diWzmRnl9PBfcVgOlt4xdE4OE42CA3yCPedPeUlOs5QszVL2CCTSSOV3k8DGStuam_iHKfgUT3kI-oxrv1uFDE3AE8ij5q9K0Y9OESN5mmic6hz5suneY_T4gj0i8NowB_QIchN-wje7LJ-uM5XDC6TxxQ6EC3XdA9sNCjvjt4EhgRV1V_MIgoxzJheNSGk8Z3L4PQwoW-KuZDl2m_THiHZu_fR8VBnCCtJ0e5I48pvb3YrDPuk9o38mO4kPYxp68Uo2MGkj1DCQPqjSDUE89gK4lKjLtSyUvSc_9BYuUE36rlG2ciflNX7JxH0ecYHupMIPVovAmU0yhzkKwFmfiRyQ&__tn__=%2As%2As-R&paipv=0', 'text': ''}, {'link': 'https://m.facebook.com/photo.php?fbid=881937433407455&id=100047736182702&set=a.711403310460869&eav=Afbxqoa4NHJDr44qU-A8n9VvNRvQPVQX1XTAEMvQH7azdvxcAgkQ5s1LMb0Gtb_x1iU&paipv=0&source=48&refid=17&_ft_=encrypted_tracking_data.0AY9TiuDEWbPWuTktH4zGarQ9ag4vpKIgRXbKa9in6n8MP0gK6lIpvQX5o0bvRhfQnUPKe6JO_JhlF56WrhKJ9FVDqwkosGexnFKgm6VUxqtAv6O07-LObAwkSHfEdMpZH-QS458QL6df2w3Fy8H1Z06m0QmN1zQ6Zi090zApVdFp54eyEhamkS_PswRnyhf92Ukgv52FTR2vnBBEzC4ERZFRdcVzL97ANsTeBFr2lOe5FYD4rNQ9ZOZUZtX27dE4meSrXPysz22bfAspddBwupKBgcVt7eq13-SeQNnUEb74-VwtoqHfM_s3Ul9UTpiHlvApzBW1FgFmLWe_v2PSIBD6vVy1BlJB0Ocn4rTFu_Y3SWNZuj0dN9E2M25IvZ4Gg3v9Xn9dzO3ahKqyQFB9H9qYBkFfRu5qmZkqSGK_Ck5YhVSdK3C4fHq7AhUyyjtV61Na7WO3FjcG36NNFz35lBsdz-uutVmDWDAuv8F8XaPkFz3w14LRuL4VLgO-LzC3AeiyvA-VK1ADcdUvITQLz9NoLxHs1X8sErncyQZn7pCxw4dPQqgHWFn1aFXl8FwTERePMW3xl6IkvPcwAJcO_Vn8tbw8vKR3zsDKqX8JjssUMVNDy40zfbh2Oo5-dfCjEPtXi6kcFAAaCXd05P94F1jDYsjlPpWuPa9vgQnG9xDWN0L0AHf_doYfgjXlLH5dW6CSXWER4VI_19U6ux_7qYkNoCuqcHB77kz8HitZVRloD6rLAsLkDta7tkBIHfwTm2bQ1K8YDD-HyYfYRbxeEqNvOspYHedxGMQPEhJ_GTBUVm_dm0lDDj6LU392z1LKy7S9Pb9HvQP0sLxKMRC_D3Y35FIJ96AHgR7lfCQyGdbVhZqRy65YGiWOBBIQu2_6aDVkGTWpjPPcNnojN_lYa0dyiyvAZT7yGLB1wInWnf1C2srQKNCRhlt9i0L9XKsyOAks71mvnp8W4lQH5Nf5-6kYx5_tvSu0V3XME-jpCIa7nKdFOvUiwPxGqyvpiENq_5q3oeNtfhR7arQr2KuOvGNyBJZ-DFCVmdUdxDQxhxpehExQERDF_yKmdxVKyd5GFJwzt17Fu7AAy1dR2pjpP35SbPERLn-ejPWEtzKMghH4ImKwUC5diWzmRnl9PBfcVgOlt4xdE4OE42CA3yCPedPeUlOs5QszVL2CCTSSOV3k8DGStuam_iHKfgUT3kI-oxrv1uFDE3AE8ij5q9K0Y9OESN5mmic6hz5suneY_T4gj0i8NowB_QIchN-wje7LJ-uM5XDC6TxxQ6EC3XdA9sNCjvjt4EhgRV1V_MIgoxzJheNSGk8Z3L4PQwoW-KuZDl2m_THiHZu_fR8VBnCCtJ0e5I48pvb3YrDPuk9o38mO4kPYxp68Uo2MGkj1DCQPqjSDUE89gK4lKjLtSyUvSc_9BYuUE36rlG2ciflNX7JxH0ecYHupMIPVovAmU0yhzkKwFmfiRyQ&__tn__=EH-R', 'text': ''}]",100047736182702,Coffee,https://facebook.com/maythecoffeebewithyou?lst=100015203981925%3A100047736182702%3A1701403750&eav=AfaSZAYkrzHxu8Ajkx8GLV3AcT2SBSF-ZO6oMXoTB75PSZUYf5_r8fFH2DyjqqDVTKg&refid=17&_ft_=encrypted_tracking_data.0AY9TiuDEWbPWuTktH4zGarQ9ag4vpKIgRXbKa9in6n8MP0gK6lIpvQX5o0bvRhfQnUPKe6JO_JhlF56WrhKJ9FVDqwkosGexnFKgm6VUxqtAv6O07-LObAwkSHfEdMpZH-QS458QL6df2w3Fy8H1Z06m0QmN1zQ6Zi090zApVdFp54eyEhamkS_PswRnyhf92Ukgv52FTR2vnBBEzC4ERZFRdcVzL97ANsTeBFr2lOe5FYD4rNQ9ZOZUZtX27dE4meSrXPysz22bfAspddBwupKBgcVt7eq13-SeQNnUEb74-VwtoqHfM_s3Ul9UTpiHlvApzBW1FgFmLWe_v2PSIBD6vVy1BlJB0Ocn4rTFu_Y3SWNZuj0dN9E2M25IvZ4Gg3v9Xn9dzO3ahKqyQFB9H9qYBkFfRu5qmZkqSGK_Ck5YhVSdK3C4fHq7AhUyyjtV61Na7WO3FjcG36NNFz35lBsdz-uutVmDWDAuv8F8XaPkFz3w14LRuL4VLgO-LzC3AeiyvA-VK1ADcdUvITQLz9NoLxHs1X8sErncyQZn7pCxw4dPQqgHWFn1aFXl8FwTERePMW3xl6IkvPcwAJcO_Vn8tbw8vKR3zsDKqX8JjssUMVNDy40zfbh2Oo5-dfCjEPtXi6kcFAAaCXd05P94F1jDYsjlPpWuPa9vgQnG9xDWN0L0AHf_doYfgjXlLH5dW6CSXWER4VI_19U6ux_7qYkNoCuqcHB77kz8HitZVRloD6rLAsLkDta7tkBIHfwTm2bQ1K8YDD-HyYfYRbxeEqNvOspYHedxGMQPEhJ_GTBUVm_dm0lDDj6LU392z1LKy7S9Pb9HvQP0sLxKMRC_D3Y35FIJ96AHgR7lfCQyGdbVhZqRy65YGiWOBBIQu2_6aDVkGTWpjPPcNnojN_lYa0dyiyvAZT7yGLB1wInWnf1C2srQKNCRhlt9i0L9XKsyOAks71mvnp8W4lQH5Nf5-6kYx5_tvSu0V3XME-jpCIa7nKdFOvUiwPxGqyvpiENq_5q3oeNtfhR7arQr2KuOvGNyBJZ-DFCVmdUdxDQxhxpehExQERDF_yKmdxVKyd5GFJwzt17Fu7AAy1dR2pjpP35SbPERLn-ejPWEtzKMghH4ImKwUC5diWzmRnl9PBfcVgOlt4xdE4OE42CA3yCPedPeUlOs5QszVL2CCTSSOV3k8DGStuam_iHKfgUT3kI-oxrv1uFDE3AE8ij5q9K0Y9OESN5mmic6hz5suneY_T4gj0i8NowB_QIchN-wje7LJ-uM5XDC6TxxQ6EC3XdA9sNCjvjt4EhgRV1V_MIgoxzJheNSGk8Z3L4PQwoW-KuZDl2m_THiHZu_fR8VBnCCtJ0e5I48pvb3YrDPuk9o38mO4kPYxp68Uo2MGkj1DCQPqjSDUE89gK4lKjLtSyUvSc_9BYuUE36rlG2ciflNX7JxH0ecYHupMIPVovAmU0yhzkKwFmfiRyQ&__tn__=C-R&paipv=0,False,,,,,,,True,[],[],https://www.facebook.com/maythecoffeebewithyou/posts/881937446740787,"{'thích': 40, 'yêu thích': 6, 'haha': 3}",49,,108356753958620,,881937433407455,['881937433407455'],False,2023-12-01 11:09:37.830785
